"Software Engineering Co-op","Mitre Corporation","Bedford","MA","US","“Hands-on” skills and familiarity with modern object oriented language(s) (C#, <b>Java</b>, C++, etc.). Ideal candidates are pursuing a degree in Software Engineering,...","Mon, 13 Mar 2017 21:46:18 GMT"
"Software Engineer 2","Paypal","San Jose","CA","US","When applying for a job you are required to create an account, if you have already created account - click Sign In. Creating an account will allow you to","Mon, 13 Mar 2017 23:07:56 GMT"
"Teaching Position for All Technology & Gaming Enthusiasts!","Zaniac Upper East","New York","NY","US","Computer Programming (Scratch, <b>Java</b>, Python, C#, CSS3, HTML). Send us your resume today!...","Mon, 13 Mar 2017 01:36:59 GMT"
"Teaching Game-Based Learning: Computer Programming","Zaniac Upper East","New York","NY","US","Scratch, Python, Unity, <b>Java</b>, <b>Java</b> Script, HTML, C++. The position entails teaching K-­8th grade students how to code....","Mon, 13 Mar 2017 01:31:29 GMT"
"Java Ruby Developer","Momentum Resource Solutions","Manhattan","NY","US","<b>Java</b> &amp; Ruby. Strong core capability in functional and/or OO programming languages:....","Mon, 13 Mar 2017 21:31:24 GMT"
"Director, Computational Biology","Inari Agriculture","Medford","MA","US","C, C++, <b>Java</b>, Scala, Julia, Go). Inari Agriculture (Inari) is a Flagship Pioneering Company....","Mon, 13 Mar 2017 13:46:04 GMT"
"Quality Engineer (Java/Selenium)","PRI Technology","New York","NY","US","High level of expertise with <b>Java</b> programming as applied to implementing automated tests with REST services, Selenium, Databases etc....","Mon, 13 Mar 2017 20:53:23 GMT"
"Java Software Developer","IJC Associates","New York","NY","US","Very solid core <b>Java</b> and SQL experiences in the linux environment are critical. Interest in software engineering, trading system development and maintenance....","Mon, 13 Mar 2017 19:26:20 GMT"
"Java Weblogic Developer","Best IT Experts Inc","Brea","CA","US","Location : Anaheim, Ca Duration : Long Term *W2 only* *GC/USC* are given first priority Required Skills * Around 9 years in software development in Java *...","Mon, 13 Mar 2017 16:27:33 GMT"
"Product Engineer - Intermediate","Onward Group","","","US","Web programming experience using <b>Java</b>. Perform software maintenance tasks to the PCs, operating system, database, etc...*....","Mon, 13 Mar 2017 16:13:27 GMT"
"Carrier Ops Engineer","CallFire Inc.","Santa Monica","CA","US","CallFire is looking for a motivated individual ready to start a career in a growing telecommunications company as a Junior DevOps Engineer. Please submit a","Sun, 12 Mar 2017 08:08:21 GMT"
"EMS Java Developer (Server Side)","EmployersBench","San Jose","CA","US","<b>Java</b> server-side applications (J2SE). <b>Java</b> libraries and frameworks like <b>Java</b>-Spring. Our client is looking for an EMS Developer with experience in the...","Mon, 13 Mar 2017 01:30:19 GMT"
"Java Developer - Local to CA","Omega Solutions Inc","San Jose","CA","US","<b>Java</b> and Front End Engineering. Looking for <b>Java</b> Developers immediately - local candidates only.*. Must have 6+ years of experience as <b>Java</b> Developer....","Sun, 12 Mar 2017 22:30:33 GMT"
"Sr. Software Platform Architect","Comcast","Philadelphia","PA","US","REST Architecture, Microservices Architecture, Continuous Integration, <b>Java</b>, Scala, Docker, Kubernetes, and NoSQL....","Mon, 13 Mar 2017 20:06:25 GMT"
"Sr. Software Eng","Raytheon","Sterling","VA","US","Python, Bash/shell, C, C++, SQL, JavaScript, PHP, Perl, Ruby, Java; Raytheon is a premier engineering company which provides technical solutions in software...","Mon, 13 Mar 2017 18:07:04 GMT"
"Connectivity Operations Engineer, virtual/remote (3769985)","Quest Diagnostics","Remote","","US","*Quest Diagnostics (NYSE: DGX) is seeking a* *Connectivity Operations Engineer. This role is remote/virtual.* The Connectivity Operations Engineer will","Mon, 13 Mar 2017 20:25:53 GMT"
"Sr Engineer, Software","General Dynamics Information Technology","Falls Church","VA","US","Strong object oriented programming skills in <b>Java</b> and/or C++. As a trusted systems integrator for more than 50 years, General Dynamics Information Technology...","Mon, 13 Mar 2017 16:52:25 GMT"
"Sr Software Engineer 1167.106","Vision Service Plan","Rancho Cordova","CA","US","Core <b>Java</b>, J2EE, HTML5, jQuery, SQL, Junit, AJAX, AngularJS, JavaScript, and JMeter; VSP Global is comprised of five complementary businesses that combine high...","Mon, 13 Mar 2017 15:40:13 GMT"
"Sr Software Engineer 1167.106","VSP","Rancho Cordova","CA","US","Core <b>Java</b>, J2EE, HTML5, jQuery, SQL, Junit, AJAX, AngularJS, JavaScript, and JMeter; VSP Global is comprised of five complementary businesses that combine high...","Mon, 13 Mar 2017 14:54:57 GMT"
"Sr Software Engineer (Hadoop & NoSQL)","Ishi Systems Inc","Jersey City","NJ","US","Square4 Strong <b>Java</b> language skills – core and advanced. Implementation of large scale enterprise systems. Senior Software Engineer....","Mon, 13 Mar 2017 06:49:36 GMT"
"Sr. Cloud Software Engineer - AWS","Sears Holdings Management Corporation","Seattle","WA","US","5+ years of <b>JAVA</b> experience. Wally Labs is a product-centric, hardware and software startup within Sears....","Mon, 13 Mar 2017 04:52:45 GMT"
"Java Technology Lead","Seneca Resources","Washington","DC","US","<b>Java</b> Technology Lead. 7+ years of experience with <b>Java</b> development. Experience with using <b>Java</b> Spring and Hibernate technologies....","Mon, 13 Mar 2017 08:18:06 GMT"
"Technical Lead-Professional Services","Kony","Chicago","IL","US","Desirable Skills Experience in iOS, Android and Mobile Web Platforms Understanding of standard pr otocols such as HTTP/HTTPS and session management concepts...","Mon, 13 Mar 2017 20:41:18 GMT"
"Technical Lead-Professional Services","Kony","","","US","Desirable Skills Experience in iOS, Android and Mobile Web Platforms Understanding of standard pr otocols such as HTTP/HTTPS and session management concepts...","Mon, 13 Mar 2017 20:41:19 GMT"
"Technical Lead-Professional Services","Kony","Denver","CO","US","Desirable Skills Experience in iOS, Android and Mobile Web Platforms Understanding of standard pr otocols such as HTTP/HTTPS and session management concepts...","Mon, 13 Mar 2017 20:41:19 GMT"
"3M HIS Sr. Software Engineer (Silver Spring, MD)","3M","Silver Spring","MD","US","Experience with <b>Java</b>, JavaScript, HTML5, CSS, JQuery, JSON. 3M is seeking a Sr....","Sun, 12 Mar 2017 08:17:03 GMT"
"Amazon (AWS) - Sr Software Engineer - New Development! - Cambridge, MA","Amazon Web Services, Inc.","Cambridge","MA","US","C++, C++, object oriented, <b>Java</b>, <b>Java</b>, <b>Java</b>, Linux, Linux, Storage, Storage, Storage, distributed file systems, distributed file systems, virtualization,...","Sun, 12 Mar 2017 06:56:42 GMT"
"Sr. Software Engineer, Productivity Engineering Platform","Box","Redwood City","CA","US","You have fluency in one of C/C++, <b>Java</b>, Python or Go. As the world's leading enterprise software platform for secure content collaboration, Box helps business...","Sun, 12 Mar 2017 06:51:43 GMT"
"Software Engineer 4","HAAS Automation Inc.","Oxnard","CA","US","Expertise in C/C++ and <b>Java</b>. Software Engineer Skills and Responsibilities....","Mon, 13 Mar 2017 21:32:55 GMT"
"Technical Lead - Merchandise Planning Systems","Sephora","San Francisco","CA","US","Desired Technical Skills – RPAS, Unix Shell scripting, <b>Java</b>, Oracle, PL/SQL technologies. CA-FSC SF Off (0174)....","Sun, 12 Mar 2017 20:07:57 GMT"
"Sr. Java Engineer - Application Support","NineEdges","Carrollton","TX","US","Support <b>Java</b> based web applications. Looking for an experienced <b>Java</b> Developer with 8+ years of experience to do the following....","Mon, 13 Mar 2017 12:23:19 GMT"
"Applications Systems Analyst/Programmer (Intermediate)","Vencore","","MS","US","At least one year experience with a wide range of high level programming languages such as C, C++, FORTRAN, ada, <b>JAVA</b>, HTML or PERL as required....","Mon, 13 Mar 2017 18:01:04 GMT"
"Web Content Management Developer","Function1","","IL","US","Experience implementing software using <b>Java</b>, <b>Java</b> EE technologies (JSP, Servlets, Beans, JDBC, Groovy, Spring), XML....","Mon, 13 Mar 2017 10:54:34 GMT"
"Java Developer - AWS - Theme Park","TEKSystems","Orlando","FL","US","TEKsystems is seeking Senior <b>Java</b> Developers for a large enterprise theme park client in South Orlando / Kissimmee, FL area....","Mon, 13 Mar 2017 17:04:08 GMT"
"Mid Level Java Developer - Large Enterprise Client - Lake Mary","TEKSystems","Orlando","FL","US","TEKsystems is actively seeking a Mid-Sr level back-end <b>Java</b> developer for an enterprise company in Orlando, FL....","Mon, 13 Mar 2017 17:04:09 GMT"
"Java and Big Data Developer","TEKSystems","Chicago","IL","US","Big Data and <b>Java</b> Engineer!! Experience building REST and SOAP web services using <b>Java</b>. 3-5 years experience in server side <b>Java</b> programming in a Websphere...","Mon, 13 Mar 2017 17:03:56 GMT"
"Sr. Java Developer - Theme Park Client - South Orlando","TEKSystems","Orlando","FL","US","Together we are actively seeking two senior level <b>Java</b> developer for a 18 month contract opportunity. The ideal candidate will have 7+ years of experience...","Mon, 13 Mar 2017 17:03:42 GMT"
"MID - SR. JAVA BACKEND DEVELOPER","TEKSystems","","NJ","US","4+ years <b>Java</b> development (J2EE, Core <b>Java</b> or other). May be enterprise wide initiatives. Core services engineer for a state-of-the-art virtual and augmented...","Mon, 13 Mar 2017 17:03:33 GMT"
"GIS - Infrastructure/Systems Architect Specialized - 26 (6693559)","SOAIS","East Peoria","IL","US","(Examples below) - Teradata - Websphere Application Server - Tomcat Application Server - Networked Attached Storage (NAS) - Tivoli Storage Management (TSM) -...","Mon, 13 Mar 2017 04:12:39 GMT"
"Senior Front End Engineer - React.js","Appian Corporation","Reston","VA","US","Professional experience in <b>Java</b> and excellent communication skills. In a Scrum team you will develop simple yet elegant solutions to complex problems using...","Sun, 12 Mar 2017 06:54:15 GMT"
"Senior Cloud Engineer","Appian Corporation","Reston","VA","US","Experience with <b>Java</b> application server platforms such as JBoss, WebLogic, or WebSphere. Appian is hiring Senior Cloud Engineers to join the Appian Cloud team....","Sun, 12 Mar 2017 06:54:15 GMT"
"Cyber Test Support Software Engineer/Orlando, FL","Lockheed Martin","Orlando","FL","US","C/C++ or <b>Java</b> skills used to develop and maintain NCR software. At Lockheed Martin Rotary and Mission Systems, we are driven by innovation and integrity....","Mon, 13 Mar 2017 10:18:45 GMT"
"Web Developer (WD) Skill Level 1","Minerva Engineering","Hanover","MD","US","<b>Java</b>, CGI, Visual Basic, HTML, XML) to create web page elements such as user interface features, site animation, special effects, databases, and e-business...","Mon, 13 Mar 2017 20:21:38 GMT"
"DevOps Engineer - Cloud Focus (West)","SDHR Consulting","Los Angeles","CA","US","<b>Java</b>, Python, Ruby, Node.js, or .Net (Software Development). Software development experience in languages such as <b>Java</b>, Python, and/or Ruby....","Sun, 12 Mar 2017 07:29:51 GMT"
"Mobile SDK Engineer","Rdio","San Francisco","CA","US","Python, <b>Java</b>, Objective-C, C#, JavaScript and Erlang are some of the dialects spoken, but we really want to use whatever suits the job, not make the job suit...","Mon, 13 Mar 2017 06:32:19 GMT"
"Mid-Level Software Engineer","ITR (Information Technology Resources)","Knoxville","TN","US","Strong <b>Java</b> skills with recent <b>Java</b> 6 experience, preferred; We are seeking an experienced Mid-Level Software Engineer (2+ years experience) to build high...","Mon, 13 Mar 2017 06:32:30 GMT"
"Senior Software Engineer - Data","Workiva Inc.","Boulder","CO","US","Expertise as a full stack engineer Fluent with the latest web technologies (Python, <b>Java</b>, Go, Docker, NoSQL) Experience with AWS or Google Cloud Platform (GCP)...","Mon, 13 Mar 2017 20:49:05 GMT"
"Lead Software Engineer","HERE","Chicago","IL","US","Some experience with <b>Java</b>, Scala, C, C# or C++. Within HAD, the Acquisition and Processing Engineering team builds services designed to efficiently expose our...","Sun, 12 Mar 2017 08:00:18 GMT"
"3M HIS Mid Level Software Engineer (Silver Spring, MD)","3M","Silver Spring","MD","US","Experience with <b>Java</b>, Perl, JavaScript, HTML5, CSS, JQuery, JSON. 3M is seeking a Software Engineer for the Health Information Systems Division located in...","Sun, 12 Mar 2017 08:16:53 GMT"
"MySQL - SQL Engineer in Northern, NJ","SilverSearch, Inc.","East Hanover","NJ","US","Development experience with <b>Java</b> – required. Strong development experience working with MS Excel <b>Java</b> APIs – required....","Mon, 13 Mar 2017 21:16:50 GMT"
"PostgreSQL DBA","Vision Technology Services","Baltimore","MD","US","Software &amp; Application Development ( .Net and <b>Java</b> ). Vision Technology Services (Vision) is a leading provider of IT talent and project management services to...","Mon, 13 Mar 2017 21:30:04 GMT"
"Applications Support Specialist","Mindtree","Alpharetta","GA","US","1-3 years in <b>Java</b> development. Experience with the following environments/languages <b>Java</b>, Midrange, X86. Experience with diagnostics tools used for enterprise...","Mon, 13 Mar 2017 21:24:12 GMT"
"AWS Software Development Engineer II (Level 5)","Amazon Web Services, Inc.","Seattle","WA","US","Expert skill in one modern programming language such as <b>Java</b>, C, C++, C#. Proficiency with one of the modern programming languages such as C, C++, <b>Java</b> or C#....","Sun, 12 Mar 2017 06:56:05 GMT"
"QE Engineer","IT America","Mountain View","CA","US","Writing API and Automation <b>Java</b> scripts to test Service functionality. Rest Services and API Testing, Strong <b>Java</b>, TestNG, Cloud testing and AWS knowledge is a...","Mon, 13 Mar 2017 20:35:57 GMT"
"Guidewire Consultant","Go Work Solutions","Milwaukee","WI","US","J2EE development background HTML, JSP/ <b>Java</b> Scripts, Application Server and Database, GOSU. Total Guidewire experience of about 2-5 years....","Mon, 13 Mar 2017 20:33:22 GMT"
"Java with JBPM Tool","Key Business Solutions Inc","Boston","MA","US","<b>Java</b> with JBPM Tool*. <b>Java</b> 8- Stream API and Lambda. Need someone with Financial Domain Experience*....","Mon, 13 Mar 2017 20:22:32 GMT"
"APPLICATION MIGRATION ENGINEERS","EDC Consulting","Huntsville","AL","US","PHP, <b>Java</b>, Ruby on Rails, and MS. PHP or <b>Java</b> or Ruby or SQL Server or Oracle:. NET application framework;...","Mon, 13 Mar 2017 20:08:44 GMT"
"Jira Administrator","Xconic, Inc","Denver","CO","US","*JIRA Administrator* *ESSENTIAL FUNCTIONS OF THE POSITION* * Have a strong working knowledge on JIRA analytics * Actively and consistently support all...","Mon, 13 Mar 2017 19:01:13 GMT"
"Reporting Specialist","Vision Technology Services","Owings Mills","MD","US","Software &amp; Application Development ( .Net and <b>Java</b> ). Vision Technology Services (Vision) is a leading provider of IT talent and project management services to...","Mon, 13 Mar 2017 17:51:40 GMT"
"Modeling and Simulation Engineer","Solidus Technical Solutions","Lexington","MA","US","Familiarity with generating, debugging, and executing C/C++ and <b>Java</b> code from MATLAB. Solidus is searching for a Modeling and Simulation Engineer is needed to...","Mon, 13 Mar 2017 16:52:25 GMT"
"Core Java(Cloud Foundry Expert)","HMG America LLC","Chicago","IL","US","Candidate needs to know Core <b>Java</b>, Spring, Sprint Boot. Pivotal Cloud Foundry Experience....","Mon, 13 Mar 2017 16:49:36 GMT"
"Help Desk Associate","Vision Technology Services","Rockville","MD","US","Software &amp; Application Development ( .Net and <b>Java</b> ). Vision Technology Services (Vision) is a leading provider of IT talent and project management services to...","Mon, 13 Mar 2017 16:48:10 GMT"
"Core Java committer","Info Services LLC","Fort Worth","TX","US","Experience : 10-15 years Location : Fort worth TX Type : Full time Requirement : Sr Techno Lead role with below technology background. · Strong hands on...","Mon, 13 Mar 2017 16:22:01 GMT"
"Java API Specialist with Activity BPM","Hire IT People Pvt Ltd","Pittsburgh","PA","US","<b>JAVA</b> development, Spring MVC framework • Web Service design and development, REST/JSON preferred. Develops the applications architecture and blueprints which...","Mon, 13 Mar 2017 16:04:07 GMT"
"MicroStrategy Consultant (Java/J2EE Expierence)","InfoGlobalTech","Boston","MA","US","Strong working knowledge of <b>Java</b>, J2EE, SOA, Web Services, Hibernate, Spring, Oracle Database, &amp; core <b>Java</b> experience....","Mon, 13 Mar 2017 15:49:15 GMT"
"Technical Support Agent","Newtek Technology Solutions, a branch of Newtek Business Services Corp.","Phoenix","AZ","US","Knowledge of implementing and configuring multi-layer eCommerce web applications using various technologies such as .NET, <b>Java</b>, XML, or similar applications...","Mon, 13 Mar 2017 15:41:24 GMT"
"Entry Level - Junior Software Engineer","AgileRank, LLC","Washington","DC","US","Proficiency in multiple high level programming languages (e.g., C++, <b>Java</b>, C#, etc.). MUMPS, Cache, Cache Objectscript, M, Object Oriented Programming, VistA,...","Mon, 13 Mar 2017 02:41:50 GMT"
"Application Support Specialist","Diverse Technologies Corporation","Harrisburg","PA","US","Ø Desired knowledge of application development (Microsoft, <b>JAVA</b> J2EE &amp; UI Technologies. Ø At the direction of JNET, and in conjunction with the Enterprise Data...","Mon, 13 Mar 2017 14:48:28 GMT"
"Software Developer","alsco today llc","New York","NY","US","The software Developer will be working with ATLAS CMS application and HRMS Software which need experiences in <b>java</b>, C# and *Oracle*. New York, NY....","Sun, 12 Mar 2017 21:51:09 GMT"
"Java Developer","Centric Consulting","Columbus","OH","US","What We Look For In <b>Java</b> Developers. Last but not least, you will, of course, need to know <b>Java</b>. Centric Consulting is hiring salaried and contract <b>Java</b>...","Sun, 12 Mar 2017 08:09:51 GMT"
"Java Developer","Marathon TS, Inc.","Annapolis Junction","MD","US","Candidate would be responsible for maintaining and enhancing web based J2EE applications to support a US homeland security mission and must have mid-level...","Sun, 12 Mar 2017 08:34:31 GMT"
"Java Developer","Autodata Solutions","Westbury","NY","US","<b>Java</b>, C#) and frameworks (ex. Chrome Data is looking for an Intermediate <b>Java</b> Developer to join their Westbury Development team!...","Mon, 13 Mar 2017 22:15:27 GMT"
"Senior Object-Oriented Programmer Analyst","American Airlines","Dallas","TX","US","Sr. Object-Oriented Programmer Analyst Job Description American Airlines, Inc. has multiple openings for a Senior Object-Oriented Programmer Analyst to","Mon, 13 Mar 2017 22:26:02 GMT"
"Full Stack Developer","Oranj","Chicago","IL","US","At least 3+ years software engineering experience using <b>Java</b>, Spring and Hibernate. We are looking for a passionate full stack developer, who is ready to work...","Mon, 13 Mar 2017 15:18:22 GMT"
"Full Stack Developer","RevZilla","Philadelphia","PA","US","Proficiency in at least one mainstream compiled language (Elixir, Objective-C, C#, <b>Java</b>, etc.). RevZilla's Technology Team is looking for full stack engineers...","Sun, 12 Mar 2017 21:32:00 GMT"
"Java Developer","Paypal","Omaha","NE","US","Spends most of the time developing code, and efficiently produces exemplar and thoroughly tested code for the most challenging feature using <b>Java</b> programming...","Mon, 13 Mar 2017 16:20:16 GMT"
"Sr. Software Developer in Test","Solar Mosaic","Oakland","CA","US","Proficiency with <b>Java</b> and a scripting language (e.g. Develop and implement tests of our product suite, including end-to-end <b>Java</b> services and JavaScript-based...","Sun, 12 Mar 2017 06:51:21 GMT"
"Mid-Senior Risk Developer - Investment Banking - 140 - Chicago","Huxley Banking & Financial Services","Chicago","IL","US","Expertise in an OO software development language (Python, C++, <b>Java</b>, C#, etc.). A global Investment Bank located in downtown *Chicago*....","Mon, 13 Mar 2017 15:14:37 GMT"
"J2EE Developer","Pragmatics, Inc.","Austin","TX","US","Expert level knowledge of <b>Java</b> and related technologies:. As a <b>Java</b> Developer, you will be performing the following responsibilities:....","Mon, 13 Mar 2017 16:56:05 GMT"
"3m HIS Software Engineer- Java Programmer (Wallingford, CT)","3M","Wallingford","CT","US","Proficient in <b>Java</b> programming. Contributor on development of next generation framework for C&amp;ER component development using <b>Java</b> and advanced design patterns /...","Sun, 12 Mar 2017 14:16:04 GMT"
"Senior Object-Oriented Programmer Analyst","American Airlines","Fort Worth","TX","US","Ideally application development experience using Business Works (BW), Business Events (BE), Enterprise Message Service (EMS)/JMS, <b>JAVA</b>, SOA, SOAP, REST, JSON,...","Mon, 13 Mar 2017 16:25:09 GMT"
"Senior Java/J2EE Developer with AngularJS experience","Divihn Integration, inc","Lemont","IL","US","<b>Java</b>, <b>Java</b> EE, XML, JSON, HTML5, CSS, Web Services, Spring MVC framework. Spring MVC, <b>Java</b>, <b>Java</b> EE, Python, PL/SQL, SQL, Angular JS, Ext JS, jQuery, and Linux...","Mon, 13 Mar 2017 16:15:53 GMT"
"Java Applications Developer","JPMorgan Chase","Jersey City","NJ","US","<b>Java</b> Applications Developer. Strong Core <b>Java</b> knowledge. You also know the ins and outs of <b>Java</b> Web Application development. JPMorgan Chase &amp; Co....","Mon, 13 Mar 2017 22:34:12 GMT"
"Jr.- Mid Level Java Developer","CEI","Philadelphia","PA","US","3 - 5 years <b>Java</b> /C++/Python/Scala experience. Mid Level <b>Java</b> Developer (Local Candidates Only)*. Jr....","Mon, 13 Mar 2017 16:06:56 GMT"
"JAVA, PERL, PYTHON DEVELOPER","Conquest Technical Associates, LLC","New York","NY","US","<b>JAVA</b>, PERL, PYTHON:. Any of programming languages like <b>Java</b>, Perl, Python*. Participate in setup, configuration and maintenance of software test environments....","Mon, 13 Mar 2017 16:01:23 GMT"
"Java Full Stack Developer","iiTS","Wilmington","DE","US","<b>Java</b> Full Stack Developer. 2+ years of hands-on strong programming experience in AngularJS, JavaScript, CSS, <b>JAVA</b>, Hibernate, Spring development....","Mon, 13 Mar 2017 15:12:06 GMT"
"Java Web Application Developer","Advantech","Bolingbrook","IL","US","We are looking for a full life-cycle <b>Java</b> Web Application Developer . Spring MVC, <b>Java</b>, J2EE, Python, PL/SQL, SQL, Angular JS, Ext JS, jQuery, and Linux shell...","Mon, 13 Mar 2017 20:21:38 GMT"
"Java Web Application Developer","Hmg America LLC","Austin","TX","US","<b>Java</b> technologies including <b>Java</b> 6/7/8, Struts 2, Tiles, Spring, JDBC, Hibernate, JSP, JSTL, Web services(SOAP/WSDL), JAXB, Ehcache, Maven, Tomcat server:....","Mon, 13 Mar 2017 19:54:56 GMT"
"Java Lead Developer","Mindtree","Alpharetta","GA","US","Years of Experience – 7+ Mandatory Skills – <b>Java</b>, Hibernate/iBatis. Must have 5+ years of experience • Must Have Skills Technical Skills - <b>Java</b>, Hibernate...","Mon, 13 Mar 2017 19:35:41 GMT"
"Lead Java Developer in New Jersey, NJ","Zodiac Solutions Inc.","Jersey","GA","US","Lead <b>Java</b> Developer. • 8+ years of enterprise <b>Java</b> development design experience. • Designs, codes, documents and implements high quality scalable Enterprise...","Mon, 13 Mar 2017 18:05:20 GMT"
"Java Architect / Developer - Software Architect","Kite Staffing","Santa Barbara","CA","US","We have Urgent opening for <b>Java</b> Architect / Developer - Software Architect. Santa Barbara, CA....","Mon, 13 Mar 2017 16:01:24 GMT"
"Java ATG Developer Full time","Marvel Infotech Inc","Chicago","IL","US","Immediate position for <b>Java</b> ATG Developer. Experience with coding languages, such as <b>Java</b>, MVC, SQL, DDL, etc....","Mon, 13 Mar 2017 14:33:59 GMT"
"Java Developer (No third party candidates)","Prism Inc.","Rensselaer","NY","US","At least 5 years of extensive working experience in J2EE Technologies such as JMS, <b>Java</b> Server Pages, <b>Java</b> Servlets, HTML, <b>Java</b> Script, XML, XSD, XSLT, Xpath...","Mon, 13 Mar 2017 14:09:03 GMT"
"SDET with Java, REST and Json","Themesoft INC","Sunnyvale","CA","US","3+ years of strong object-oriented programming and design experience, including <b>Java</b>. Previous Work exp with the end client apple*....","Mon, 13 Mar 2017 11:42:25 GMT"
"Senior Software Development Engineer (Morrisville, NC)","3M","Morrisville","NC","US","Combined experience developing in VisualStudio, .NET, C#, <b>Java</b>, and SQL. The person hired for the position of Senior Software Development Engineer will design,...","Sun, 12 Mar 2017 08:18:53 GMT"
"Senior Software UI Engineer","HEAT Software","Milpitas","CA","US","Experience with object oriented languages such as C# or <b>Java</b>. Documented experience with the full lifecycle of the software development process on an enterprise...","Sun, 12 Mar 2017 07:36:33 GMT"
"Senior Software QA Engineer","VIZIO","San Francisco","CA","US","Have in-depth knowledge on programming/scripting language is mandatory (Python, <b>Java</b>, C, C++). Inscape Data, Inc....","Sun, 12 Mar 2017 07:12:39 GMT"
"WebSphere Administrator","CAYS Inc -Consultants At Your Service","Providence","RI","US","Job Qualifications: (No Corp to Corp)** * Should have experience in installing, configuring and performance tuning IBM WebSphere Application Server 8.X and","Mon, 13 Mar 2017 00:44:51 GMT"
"MTS 1, Software Engineer","Paypal","San Jose","CA","US","Implement new product features using <b>Java</b> and SQL in an Apache/Linux environment. Implement new product features using <b>Java</b> and SQL in an Apache/Linux...","Mon, 13 Mar 2017 23:07:20 GMT"
"Lead/Senior Software Engineer, Distributed Systems","Turn","Redwood City","CA","US","Experience with <b>Java</b>, Scala, or C++ a must. Turn delivers real-time insights that transform the way leading advertising agencies and enterprises make decisions....","Sun, 12 Mar 2017 08:12:36 GMT"
"Sr. Real Time Systems Engineer","AdRoll","San Francisco","CA","US","Erlang, <b>Java</b> and Python experience - programming Polyglots welcome! About the Role:....","Sun, 12 Mar 2017 06:51:50 GMT"
"Systems Engineer, Staff","Pragmatics","Reston","VA","US","<b>Java</b>, JBoss, JDV, Oracle, PostgreSQ? Experience with <b>Java</b>, JBoss, JDV, Oracle, PostgreSQL. Experience supporting applications hosted on NIPRNet and SIPRNet at...","Sun, 12 Mar 2017 20:18:08 GMT"
"Information Security Engineer","Landmark Health","Huntington Beach","CA","US","Experience programming PHP, <b>Java</b>, Perl, Python, C++, C# or .NET is a plus. Experience selecting, architecting, and implementing security solutions at the...","Sun, 12 Mar 2017 20:55:37 GMT"
"Cyber Software Architect 5","Northrop Grumman","Orlando","FL","US","Strong <b>Java</b> development skills. <b>Java</b>, C/C++, XML and related technologies and automated tools for continuous....","Mon, 13 Mar 2017 22:48:20 GMT"
"Software Platform Architect","Comcast","Philadelphia","PA","US","REST Architecture, Microservices Architecture, Continuous Integration, <b>Java</b>, Scala, Docker, Kubernetes, and NoSQL....","Mon, 13 Mar 2017 20:06:25 GMT"
"Software Architect","Core Digital Media","Playa Vista","CA","US","Working knowledge of core <b>Java</b> libraries, <b>Java</b> EE concepts, JSP, Servlets, and XML. 8+ years of experience in <b>Java</b> based data driven web application development...","Mon, 13 Mar 2017 17:11:01 GMT"
"Engineering Technologist 1/2","Los Alamos National Laboratory","Los Alamos","NM","US","<b>JAVA</b>, Python, Fantom, etc.), both line and block (graphical). Experience with maintenance testing/ acceptance testing Provides field implementation of the...","Mon, 13 Mar 2017 22:45:38 GMT"
"Java Software Engineer","Ledgent Technology & Engineering","San Diego","CA","US","Significant experience using <b>Java</b>. Our tech stack relies on <b>Java</b>, Javascript and Oracle at the core, so experience with these technologies is a major plus....","Mon, 13 Mar 2017 23:23:46 GMT"
"Engineering Intern","Spirent Communications","Frederick","MD","US","The intern's duties will range from Development of new product features, maintaining existing features (bug fixes, etc.) to Software Testing and Documentation","Mon, 13 Mar 2017 17:56:02 GMT"
"Test Automation Engineer","Ranorex GmbH","Clearwater","FL","US","2-4 years of C#, VB.NET or <b>Java</b> programming and coding experience (C# experience preferred). With a fast growing worldwide customer base, we are one of the most...","Mon, 13 Mar 2017 13:06:38 GMT"
"Software Integration Architect","WorkForce Software","Livonia","MI","US","7+ years of programming experience utilizing any <b>Java</b>, JavaScript, C++ or other similar programming languages. WorkForce Software is ranked as a “Top Workplace”...","Sun, 12 Mar 2017 20:39:06 GMT"
"Director of Systems Engineering","Peeva","Buffalo","NY","US","| nmap | Nessus | Backtrack | <b>Java</b> Crypto Library |. The ability to build, develop, retain and lead a world class engineering team Experience with enterprise...","Mon, 13 Mar 2017 16:41:52 GMT"
"Senior Infrastructure Software Engineer","Samsung","Mountain View","CA","US","C#, <b>Java</b> or equivalent Preferred Qualifications • Proficient in big-data technology, e.g., NoSQL, Hadoop, Spark, Cassandra, etc. • Comfortable working in a face...","Sun, 12 Mar 2017 06:10:35 GMT"
"A2432A - Java/J2EE Technical Lead - Contract - Harrisburg, PA","Technovision","Harrisburg","PA","US","Primary duties will revolve around <b>Java</b> web services, database work, and WMB. Participate in the full SDLC process (including coding) of Mobile Application...","Mon, 13 Mar 2017 10:07:02 GMT"
"Java Developer: Angular 2, SQL - Banking","Optima Connections Ltd","Charlotte","NC","US","They need an experienced <b>Java</b> Developer who can perform both the Design and Development of the application and collaborate with other <b>Java</b> developers with...","Mon, 13 Mar 2017 11:37:42 GMT"
